Exported at 29/04/2024 14:07:38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 1x15 he 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-465,6.4,29/04/2024 11:36:49,-2.303,15.6,993563,591924,936351.1,368.76,1805.63,12262.65,2002.98,35947.98,1276.86,103.07,75.05,383.55,45.75,5385.44,793.59,1131.56,74.39,709.61,82.38,207.11,60.25,87.48,37.53,111.87,21.08,6799.85,639.86,4.78,0.65,36.43,2.25,13.62,3.15,0.05,0.22,15.9,2.81,28.44,5.08,0,0,3.12,25.78,21.08,9.29,26.53,6.43,121697.15,611.51,2994.22,23169.82,3784.55,76904.77,2731.63,236.18,171.97,957.68,114.22,6487.32,955.97,1583.29,104.08,1183.99,137.45,369.72,107.56,127.85,54.86,160.74,30.3,9722.05,914.83,6.09,0.83,45.61,2.82,16.95,3.92,0.06,0.29,18.81,3.32,38.41,6.87,0,0,3.49,28.79,22.71,10.01,30.1,7.29
IAEA-465,6.5,29/04/2024 11:36:49,-2.311,15.6,990365,589704,937553.63,250.31,1734.86,12190.07,1991.45,35480.62,1261.48,12.22,68.08,336.8,45.74,5176.71,763.44,1111.16,73.89,656.92,78.05,245.33,60.39,119.05,43.32,146.21,26.65,6574.24,617.82,5.04,0.65,18.38,0.9,16.39,3.15,0.04,0.22,13.26,2.6,22.95,4.97,0.79,5.68,23.45,25.44,24.6,9.34,21.84,6.28,119504.93,415.09,2876.87,23032.68,3762.76,75904.92,2698.72,28.01,155.99,840.95,114.2,6235.89,919.65,1554.74,103.39,1096.06,130.23,437.97,107.8,174,63.32,210.08,38.29,9399.48,883.33,6.41,0.83,23.01,1.13,20.4,3.92,0.05,0.29,15.68,3.07,31,6.71,1.05,7.58,26.18,28.4,26.5,10.06,24.77,7.13
IAEA-465,6.6,29/04/2024 11:36:49,-2.335,15.6,990995,590438,937681.98,202.57,1836.64,12141.09,1985.62,35545.06,1263.72,44.78,40.71,204.63,46.32,5232.23,771.7,1083.87,73.83,694.08,80.88,268.66,60.98,83.55,36.57,132.51,24.43,6545.89,615.06,4.82,0.65,27.93,1.55,15.59,3.17,0.27,0.21,10.56,2.32,27.17,4.99,0.25,5.64,7.09,25.53,17.59,8.72,27.84,6.53,119229.65,335.92,3045.66,22940.14,3751.75,76042.78,2703.52,102.61,93.28,510.93,115.67,6302.76,929.59,1516.55,103.3,1158.07,134.95,479.61,108.86,122.12,53.45,190.39,35.1,9358.94,879.37,6.13,0.83,34.96,1.94,19.41,3.95,0.35,0.28,12.49,2.74,36.71,6.74,0.33,7.52,7.91,28.5,18.95,9.39,31.58,7.41
IAEA-465,6.7,29/04/2024 11:36:49,-2.246,15.6,991424,590443,935771.14,333.9,1814.39,12993.31,2114.44,36314.29,1288.84,120,83.87,240.19,46.55,5198.3,766.77,1164,74.77,730.35,83.59,225.73,60.68,87.04,37.52,60.55,12.32,6601.94,620.39,4.94,0.65,41.29,2.72,14.53,3.17,0,0,14.63,2.7,25.57,5.02,0,0,8.12,25.83,23.5,9.27,26.68,6.48,123025.16,553.7,3008.76,24550.37,3995.16,77688.43,2757.26,274.96,192.17,599.74,116.22,6261.9,923.66,1628.67,104.62,1218.58,139.47,402.97,108.32,127.21,54.83,87,17.7,9439.08,887,6.29,0.82,51.69,3.41,18.08,3.94,0,0,17.3,3.19,34.54,6.78,0,0,9.07,28.84,25.31,9.99,30.27,7.36
IAEA-465,6.8,29/04/2024 11:36:49,-2.367,15.6,992245,590341,934915.57,183.6,1837.25,12851.75,2094.13,36992.13,1311.85,41.27,69.37,412.54,45.67,5412.29,797.39,1177.61,75.15,687.57,81.03,243.79,61.38,94.88,39.01,9.26,2.13,6789.55,638.66,5.34,0.67,64.81,5.63,16.39,3.26,0.21,0.21,13.47,2.66,28.26,5.03,0,0,11.05,25.94,22.57,8.99,26.08,6.62,124688.62,304.46,3046.66,24282.91,3956.79,79138.56,2806.49,94.57,158.96,1030.08,114.03,6519.67,960.53,1647.72,105.14,1147.2,135.2,435.22,109.57,138.67,57.01,13.3,3.06,9707.32,913.13,6.79,0.85,81.13,7.05,20.4,4.06,0.28,0.28,15.93,3.14,38.17,6.8,0,0,12.34,28.96,24.31,9.68,29.58,7.51
IAEA-465,6.9,29/04/2024 11:36:49,-2.296,15.5,999671,592665,930449.35,265.59,1844.89,13577.96,2205.43,39820.66,1404.26,40.18,70.29,307.57,47.11,5631.38,829.34,1303.69,77.43,768.99,87.25,288.26,63.35,90.76,38.75,100.86,19.36,7175.94,676.01,4.92,0.66,67.16,5.87,17.53,3.34,0.05,0.22,14.49,2.73,26.09,5.18,1.59,5.83,0,0,21.87,9.37,25.11,6.68,133306.68,440.42,3059.34,25655.04,4167.08,85189.72,3004.19,92.06,161.06,767.96,117.63,6783.58,999.02,1824.13,108.34,1283.06,145.58,514.6,113.09,132.65,56.63,144.92,27.82,10259.75,966.53,6.27,0.84,84.07,7.34,21.83,4.15,0.07,0.29,17.13,3.23,35.24,7,2.11,7.78,0,0,23.56,10.1,28.49,7.57
IAEA-465,7,29/04/2024 11:36:49,-2.123,15.5,1002939,594545,928449.45,296.38,1795.73,14116.37,2288.1,40391.1,1423.32,35.18,70.47,377.52,47.36,5919.98,871.38,1249.88,78.46,845.35,92.84,239.95,63.16,95.15,39.8,126.41,23.74,7687.98,726.09,5.27,0.69,55.69,4.24,16.44,3.31,0.18,0.23,12.44,2.62,27.38,5.29,1.46,5.89,5.06,26.87,19.93,9.55,25.44,6.87,136835.34,491.49,2977.82,26672.35,4323.28,86410.09,3044.96,80.6,161.48,942.63,118.25,7131.24,1049.67,1748.84,109.78,1410.47,154.89,428.35,112.75,139.06,58.17,181.63,34.11,10991.85,1038.12,6.71,0.88,69.71,5.31,20.46,4.13,0.24,0.3,14.72,3.1,36.99,7.14,1.94,7.85,5.65,30,21.47,10.29,28.86,7.79
7.11,7.1,29/04/2024 11:36:49*,-2.039, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,29/04/2024 11:36:49*,-2.127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,29/04/2024 11:36:49*,-2.099, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,29/04/2024 11:36:49*,-1.872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,29/04/2024 11:36:49*,-2.33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,29/04/2024 11:36:49*,-2.571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,29/04/2024 11:36:49*,-2.524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,29/04/2024 11:36:49*,-2.479, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,29/04/2024 11:36:49*,-2.452, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,29/04/2024 11:36:49*,-2.32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,29/04/2024 11:36:49*,-1.17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,29/04/2024 11:36:49*,-1.633, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,29/04/2024 11:36:49*,-1.296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,29/04/2024 11:36:49*,-1.395, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,29/04/2024 11:36:49*,-1.341, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,29/04/2024 11:36:49*,-1.137, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,29/04/2024 11:36:49*,-0.745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,29/04/2024 11:36:49*,-1.162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,29/04/2024 11:36:49*,-1.438, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,29/04/2024 11:36:49*,-0.852, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,29/04/2024 11:36:49*,-0.93, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,29/04/2024 11:36:49*,-1.092, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,29/04/2024 11:36:49*,-1.16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,29/04/2024 11:36:49*,-1.609, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,29/04/2024 11:36:49*,-1.859, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,29/04/2024 11:36:49*,-1.573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,29/04/2024 11:36:49*,-1.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,29/04/2024 11:36:49*,-0.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,29/04/2024 11:36:49*,-0.88, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,29/04/2024 11:36:49*,-0.89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-457,10.1,29/04/2024 11:36:49,-1.048,15.4,1032309,594210,898803.14,335.4,1892.4,22174.8,3534.02,59887.71,2053.82,0,0,534.52,52.38,6005.28,885.92,1114.76,84.2,1122.51,115.75,250.3,70.1,145.14,52.21,140.57,26.5,9107.64,862.2,5.74,0.79,145.87,20.64,67,10.18,0,0,23.21,3.69,45.23,6.33,0,0,4.93,30.04,52.85,12.02,33.42,7.9,196920.52,556.19,3138.13,41898.45,6677.4,128119.87,4393.8,0,0,1334.64,130.79,7233.98,1067.19,1559.78,117.81,1872.9,193.12,446.83,125.14,212.14,76.31,201.97,38.08,13021.59,1232.73,7.31,1,182.6,25.84,83.4,12.68,0,0,27.44,4.37,61.09,8.55,0,0,5.51,33.54,56.93,12.95,37.91,8.96
IAEA-457,10.2,29/04/2024 11:36:49,-1.144,15.4,1032634,595291,900569.3,275.8,1928.49,21355.27,3408.09,59279.51,2033.99,30.91,78.41,539.49,52.35,5756.49,849.83,1171.65,84.11,1133.87,116.05,303.24,70.37,130.23,48.95,151.76,28.29,8980.88,849.91,6.17,0.79,91.19,9.03,78.92,11.78,0,0,20.97,3.55,45.9,6.33,0,0,0,0,48.97,11.76,29.47,7.8,193692.8,457.35,3197.96,40349.99,6439.46,126818.71,4351.38,70.83,179.66,1347.06,130.72,6934.3,1023.71,1639.38,117.68,1891.86,193.62,541.33,125.62,190.34,71.54,218.06,40.64,12840.35,1215.16,7.86,1.01,114.15,11.31,98.24,14.67,0,0,24.8,4.19,62,8.55,0,0,0,0,52.75,12.66,33.43,8.85
IAEA-457,10.3,29/04/2024 11:36:49,-1.242,15.4,1038665,596727,895428.41,230.15,1916.37,22561.32,3594.3,62695.94,2144.32,64.74,56.33,523.08,53.43,6023.58,888.63,1190.96,85.95,1068.59,112.77,262.63,71.51,121.31,47.8,123.63,23.7,9296.45,880.34,6.25,0.81,146.13,20.48,84.5,12.18,0,0,23.39,3.76,53.68,6.51,0,0,7.87,30.52,53.34,12.04,34.06,8.12,203914.25,381.65,3177.86,42628.77,6791.3,134127.61,4587.42,148.35,129.08,1306.08,133.41,7256.03,1070.44,1666.4,120.27,1782.93,188.16,468.85,127.65,177.31,69.87,177.64,34.05,13291.54,1258.66,7.95,1.04,182.92,25.64,105.18,15.16,0,0,27.66,4.44,72.52,8.79,0,0,8.78,34.08,57.46,12.97,38.63,9.21
IAEA-457,10.4,29/04/2024 11:36:49,-1.215,15.4,1038160,595484,896828.1,388.06,1931.87,22494.22,3584.37,61492.58,2105.95,0,0,534.51,53.34,5929.06,874.99,1218.83,85.62,1124.03,116.33,260.25,70.86,131.7,49.64,101.98,20.05,9155.14,866.64,6.33,0.8,110,12.41,68.58,10.52,0,0,26.57,3.92,43.37,6.32,0,0,3.44,30.31,45.09,11.93,38.16,8.16,201066.29,643.52,3203.57,42501.98,6772.54,131553.22,4505.33,0,0,1334.62,133.19,7142.18,1054.02,1705.4,119.8,1875.44,194.1,464.6,126.51,192.48,72.55,146.53,28.81,13089.5,1239.08,8.06,1.02,137.69,15.54,85.36,13.09,0,0,31.42,4.64,58.59,8.54,0,0,3.84,33.84,48.57,12.85,43.29,9.26
IAEA-457,10.5,29/04/2024 11:36:49,-1.107,15.4,1037686,596021,895232.36,774.17,1866.22,22805.76,3631.16,62137.83,2126.42,25.12,26.31,433.25,53.64,6038.44,890.44,1284.41,86.07,1090.54,114.22,313.41,72.35,139.68,51.4,56.21,11.88,9299.03,880.62,5.1,0.78,147.44,20.83,60.38,9.63,0,0,29.05,4.1,49.92,6.47,1.04,6.93,2.9,30.47,44.08,11.85,29.89,7.92,203931.68,1283.78,3094.71,43090.63,6860.94,132933.62,4549.13,57.57,60.27,1081.79,133.93,7273.94,1072.62,1797.15,120.43,1819.55,190.58,559.5,129.16,204.15,75.13,80.76,17.06,13295.23,1259.07,6.49,0.99,184.56,26.08,75.15,11.99,0,0,34.35,4.85,67.43,8.74,1.38,9.24,3.24,34.02,47.49,12.76,33.91,8.98
IAEA-457,10.6,29/04/2024 11:36:49,-0.996,15.4,1035611,593873,898250.95,352.91,1843.03,22188.1,3535.7,60884.27,2086.13,0,0,545.24,53.34,5737.04,847.5,1151.3,84.88,1053.96,111.55,275.33,71.17,88.2,41.73,100.04,19.77,8982.35,849.94,5.38,0.77,165.63,25.98,73.49,10.95,0,0,24.43,3.75,52.15,6.39,0.93,6.79,0,0,36.72,11.35,31.58,7.92,198490.58,585.22,3056.26,41923.58,6680.58,130251.84,4462.94,0,0,1361.41,133.18,6910.87,1020.91,1610.9,118.76,1758.52,186.12,491.52,127.06,128.91,60.99,143.75,28.4,12842.45,1215.2,6.84,0.98,207.34,32.52,91.48,13.62,0,0,28.89,4.43,70.45,8.64,1.24,9.06,0,0,39.56,12.23,35.83,8.99
IAEA-457,10.7,29/04/2024 11:36:49,-1.005,15.5,1030598,592083,901689.24,228.35,1799.39,21471.48,3424.06,59021.49,2025.27,37.12,36.55,440.79,52.56,5487.61,811.12,1145.15,83.55,1066.62,111.47,279.05,69.92,129.39,48.72,19.9,4.51,8660.61,818.7,5.81,0.76,107.73,12.21,62.13,9.59,0,0,23.19,3.67,43.24,6.14,0.35,6.67,3.66,29.7,44.09,11.45,32.98,7.81,191886.19,378.67,2983.88,40569.57,6469.64,126266.74,4332.74,85.05,83.74,1100.6,131.25,6610.4,977.08,1602.31,116.9,1779.65,185.99,498.16,124.82,189.11,71.2,28.6,6.48,12382.46,1170.53,7.4,0.96,134.85,15.28,77.34,11.94,0,0,27.43,4.34,58.41,8.29,0.47,8.89,4.08,33.16,47.5,12.33,37.42,8.86
IAEA-457,10.8,29/04/2024 11:36:49,-1.011,15.5,1028185,592198,903169.31,605.74,1810.48,20639.03,3294.71,57808.13,1986.01,51.56,77.94,510.37,51.82,5586.19,824.9,1147.58,82.62,1058.05,110.46,278.69,69.49,134.37,49.62,92.73,18.4,8567.01,809.62,5.73,0.77,123.76,15.68,56.89,8.87,0,0,19.21,3.37,50.69,6.18,0,0,8.86,29.52,52.67,11.56,33.44,7.73,188669.32,1004.48,3002.27,38996.68,6225.24,123670.94,4248.74,118.14,178.59,1274.34,129.38,6729.15,993.67,1605.7,115.61,1765.35,184.3,497.51,124.06,196.39,72.52,133.24,26.44,12248.63,1157.55,7.29,0.98,154.91,19.63,70.81,11.04,0,0,22.72,3.99,68.47,8.34,0,0,9.89,32.95,56.74,12.45,37.94,8.77
IAEA-457,10.9,29/04/2024 11:36:49,-1.093,15.5,1024118,590305,905515.56,326.73,1901.71,20198.4,3228.07,56526.2,1944.46,129.02,92.88,545.45,51.23,5517.61,815.05,1059.15,81.38,1052.58,110.03,242.16,68.2,133.58,49.18,60.1,12.47,8328.86,786.45,5.75,0.75,142.31,20.33,72.96,10.76,0,0,19.44,3.3,44.62,6.01,0,0,0,0,44,10.93,35.53,7.6,184245.95,541.8,3153.56,38164.12,6099.32,120928.48,4159.86,295.63,212.81,1361.94,127.91,6646.53,981.81,1481.97,113.87,1756.22,183.59,432.3,121.76,195.23,71.88,86.36,17.91,11908.13,1124.43,7.32,0.96,178.14,25.45,90.82,13.4,0,0,22.99,3.9,60.28,8.12,0,0,0,0,47.4,11.78,40.31,8.62
IAEA-457,11,29/04/2024 11:36:49,-0.989,15.5,1021661,589698,906663.04,628,1821.9,20002.04,3196.23,55353.76,1906.48,45.12,77.17,529.83,50.46,5625.83,830.59,1080.9,81.41,1048.63,109.25,262.67,68.07,128.54,48.1,125.92,33.17,8168.11,770.8,5.97,0.76,102.36,11.34,73.31,10.67,0,0,22.52,3.55,46.18,6.02,0,0,4.39,29.03,50.6,11.44,32.27,7.55,181648.04,1041.4,3021.22,37793.12,6039.16,118420.22,4078.6,103.39,176.83,1322.94,125.98,6776.9,1000.53,1512.41,113.91,1749.64,182.29,468.92,121.52,187.87,70.3,180.92,47.65,11678.3,1102.05,7.6,0.97,128.13,14.19,91.25,13.28,0,0,26.63,4.19,62.38,8.13,0,0,4.9,32.41,54.51,12.32,36.61,8.56
11.11,11.1,29/04/2024 11:36:49*,-1.043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,29/04/2024 11:36:49*,-0.966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,29/04/2024 11:36:49*,-0.859, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,29/04/2024 11:36:49*,-0.826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,29/04/2024 11:36:49*,-1.255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,29/04/2024 11:36:49*,-1.556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,29/04/2024 11:36:49*,-1.311, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,29/04/2024 11:36:49*,-0.335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,29/04/2024 11:36:49*,-1.435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12,29/04/2024 11:36:49*,-1.857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,29/04/2024 11:36:49*,0.835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,29/04/2024 11:36:49*,0.951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,29/04/2024 11:36:49*,-0.687, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,29/04/2024 11:36:49*,-1.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,29/04/2024 11:36:49*,-1.333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,29/04/2024 11:36:49*,-0.854, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,29/04/2024 11:36:49*,-1.244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
