Exported at 13/05/2024 14:43:05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 10x15 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
NCS DC60117 Siliceous Sand and Ore,6.4,13/05/2024 13:21:27,-1.832,16.3,1130284,346945,793381.01,0,0,9529.88,405.45,193327.86,2486.68,0,0,0,0,2530.98,160.68,663.12,27.64,110.07,10.87,0,0,23.22,19.9,69.94,17.1,262.02,10.08,1.53,0.21,7.23,1.69,5.1,2.15,0.39,0.25,6.61,0.71,17.24,1.8,0,0,54.86,52.09,2.7,1.73,6.25,1.49,436388.95,0,0,18006.34,766.08,413593.03,5319.85,0,0,0,0,3048.83,193.56,927.84,38.68,183.64,18.13,0,0,33.94,29.08,100.49,24.57,374.61,14.41,1.94,0.27,9.05,2.11,6.35,2.68,0.51,0.32,7.82,0.83,23.29,2.43,0,0,61.26,58.16,2.91,1.87,7.09,1.69
NCS DC60117 Siliceous Sand and Ore,6.5,13/05/2024 13:21:27,-1.762,16.1,1174863,359558,777197.23,0,0,9871.94,419.37,208963.97,2682.63,0,0,0,0,2713.74,172.2,689.77,28.8,110.53,11.2,0,0,35.31,21.13,72.51,18.01,233.37,9.4,1.65,0.22,7.8,1.76,4.53,2.15,0.36,0.26,7.57,0.77,17.6,1.93,0,0,63.1,55.38,3.9,1.84,5.12,1.59,470735.72,0,0,18652.67,792.39,447043.91,5739.04,0,0,0,0,3268.98,207.43,965.13,40.3,184.41,18.68,0,0,51.61,30.88,104.18,25.88,333.66,13.44,2.11,0.28,9.76,2.2,5.64,2.67,0.48,0.34,8.95,0.91,23.77,2.61,0,0,70.45,61.83,4.2,1.98,5.81,1.81
NCS DC60117 Siliceous Sand and Ore,6.6,13/05/2024 13:21:27,-1.76,16,1201619,365999,767242.74,0,0,10152.45,431.1,218390.81,2801,0,0,0,0,2885.42,183.1,713.06,29.82,113.19,11.64,7.16,12.5,30.61,22.12,89.17,19.78,276.66,10.96,1.88,0.24,8.31,1.88,4.11,2.28,0.09,0.29,8.15,0.81,20.53,2.05,0,0,44.62,57.73,4.3,2.18,6.73,1.7,491754.81,0,0,19182.68,814.55,467211.07,5992.28,0,0,0,0,3475.79,220.56,997.72,41.73,188.86,19.43,12.79,22.32,44.74,32.33,128.13,28.42,395.56,15.67,2.39,0.3,10.41,2.36,5.11,2.83,0.12,0.38,9.64,0.96,27.73,2.77,0,0,49.82,64.46,4.64,2.35,7.63,1.93
NCS DC60117 Siliceous Sand and Ore,6.7,13/05/2024 13:21:27,-1.705,16,1220635,368910,760363.18,0,0,10627.85,449.17,224607.06,2879,0,0,0,0,2974.79,188.75,750.13,30.77,133.57,12.99,0,0,40.85,22.67,78.41,19.41,295.6,11.69,1.99,0.25,6.96,1.81,4.05,2.25,0,0,8.63,0.83,22.78,2.13,0,0,70.09,58.91,5.84,2.34,8.21,1.78,506192.67,0,0,20080.93,848.7,480509.72,6159.14,0,0,0,0,3583.45,227.36,1049.59,43.05,222.86,21.67,0,0,59.71,33.13,112.67,27.89,422.64,16.72,2.53,0.32,8.71,2.27,5.04,2.8,0,0,10.2,0.99,30.77,2.88,0,0,78.26,65.78,6.29,2.52,9.31,2.02
NCS DC60117 Siliceous Sand and Ore,6.8,13/05/2024 13:21:27,-1.675,15.9,1231346,370066,755809.6,0,0,10560.67,446.81,229130.97,2935.81,0,0,0,0,3071.59,194.82,772.01,31.33,140.62,13.66,0,0,21.4,23.22,90.05,20.58,291.36,11.65,2.16,0.26,8.79,1.98,5.34,2.5,0.27,0.3,8.42,0.84,23.37,2.15,0,0,52.23,60.9,4.31,2.17,6.85,1.8,515866.97,0,0,19953.99,844.23,490187.87,6280.68,0,0,0,0,3700.05,234.68,1080.2,43.84,234.62,22.8,0,0,31.27,33.94,129.39,29.58,416.57,16.65,2.75,0.33,11.01,2.47,6.65,3.11,0.36,0.39,9.95,1,31.57,2.9,0,0,58.31,68,4.65,2.34,7.77,2.04
NCS DC60117 Siliceous Sand and Ore,6.9,13/05/2024 13:21:27,-1.695,15.9,1229958,369665,755540.13,0,0,10528.26,445.93,229356.11,2938.59,0,0,0,0,3103.03,196.83,759.07,31.4,127.96,12.92,1.13,13.14,51.47,23.65,94.37,20.86,325.89,12.75,1.77,0.24,8.08,1.93,4.5,2.28,0,0,9.51,0.87,22.24,2.13,0,0,54.12,60.47,4.64,2.12,7.71,1.82,516388.01,0,0,19892.76,842.57,490669.52,6286.63,0,0,0,0,3737.92,237.11,1062.1,43.93,213.5,21.55,2.02,23.46,75.23,34.56,135.59,29.97,465.94,18.23,2.25,0.31,10.12,2.41,5.6,2.84,0,0,11.25,1.03,30.04,2.87,0,0,60.43,67.51,5,2.29,8.75,2.07
NCS DC60117 Siliceous Sand and Ore,7,13/05/2024 13:21:27,-1.629,16,1222963,367399,758349.83,0,0,10553.59,446.8,226695.01,2905.09,0,0,0,0,3045.71,193.14,736.98,30.7,118.94,12.14,4.53,12.95,55.07,23.42,21.16,3.41,290.4,11.6,1.63,0.23,7.93,1.9,5.45,2.34,0.47,0.25,9.41,0.86,22.51,2.11,0.71,2.35,70.83,59.38,3.65,1.77,6.19,1.7,510501.76,0,0,19940.61,844.2,484976.54,6214.95,0,0,0,0,3668.88,232.66,1031.19,42.95,198.45,20.26,8.09,23.11,80.49,34.23,30.41,4.9,415.2,16.59,2.07,0.3,9.92,2.38,6.78,2.91,0.62,0.33,11.13,1.02,30.41,2.85,0.95,3.14,79.08,66.3,3.93,1.91,7.02,1.93
7.11,7.1,13/05/2024 13:21:27*,-1.58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,13/05/2024 13:21:27*,-1.478, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,13/05/2024 13:21:27*,-1.452, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,13/05/2024 13:21:27*,-1.415, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,13/05/2024 13:21:27*,-1.417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,13/05/2024 13:21:27*,-1.384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,13/05/2024 13:21:27*,-1.369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,13/05/2024 13:21:27*,-1.338, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,13/05/2024 13:21:27*,-1.363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,13/05/2024 13:21:27*,-1.393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,13/05/2024 13:21:27*,-1.479, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,13/05/2024 13:21:27*,-1.546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,13/05/2024 13:21:27*,-1.158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,13/05/2024 13:21:27*,-0.54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,13/05/2024 13:21:27*,-0.522, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,13/05/2024 13:21:27*,-0.102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,13/05/2024 13:21:27*,-0.283, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,13/05/2024 13:21:27*,-0.446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,13/05/2024 13:21:27*,-0.384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,13/05/2024 13:21:27*,-0.178, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,13/05/2024 13:21:27*,-0.459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,13/05/2024 13:21:27*,-0.592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,13/05/2024 13:21:27*,-0.491, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,13/05/2024 13:21:27*,-0.182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,13/05/2024 13:21:27*,-0.187, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,13/05/2024 13:21:27*,-0.385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,13/05/2024 13:21:27*,-0.854, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,13/05/2024 13:21:27*,-0.703, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,13/05/2024 13:21:27*,-0.583, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,13/05/2024 13:21:27*,-0.549, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC73305 Rock,10.1,13/05/2024 13:21:27,-0.543,16.9,938328,327518,890267.23,2653.01,645.25,28030.24,1092.7,60395.6,833.16,10.82,46.01,0,0,7834.86,489.8,1067.3,26.78,734.56,36,60.39,8.6,40.78,14.94,7.25,1.13,8838.85,168.98,0.99,0.17,5.69,1.41,7.73,2.12,0.1,0.2,8.07,0.65,16.83,1.48,0,0,0,0,3.52,1.56,16.18,1.74,211637.28,4399.43,1070,52962.09,2064.61,129206.41,1782.41,24.8,105.42,0,0,9437.91,590.02,1493.38,37.47,1225.6,60.06,107.8,15.35,59.61,21.83,10.41,1.62,12637.29,241.59,1.26,0.22,7.12,1.76,9.62,2.64,0.13,0.27,9.54,0.77,22.74,2,0,0,0,0,3.8,1.68,18.36,1.97
NCS DC73305 Rock,10.2,13/05/2024 13:21:27,-0.483,16.6,994036,352259,876627.6,1875.6,710.5,31475.36,1222.79,68011.7,930.8,15.64,48.33,0,0,9055.86,566.22,1220.3,29.33,868.7,42.06,68.94,9.25,54.89,17.02,30.38,4.16,10619.99,202.56,1.28,0.19,7.36,1.55,12.59,2.44,0,0,9.23,0.74,19.92,1.66,0,0,0,0,5.19,1.78,19.48,2,237705.84,3110.26,1178.21,59471.52,2310.41,145499.79,1991.3,35.84,110.74,0,0,10908.73,682.07,1707.45,41.04,1449.42,70.18,123.07,16.52,80.22,24.88,43.65,5.98,15183.86,289.61,1.63,0.25,9.21,1.94,15.67,3.04,0,0,10.92,0.88,26.91,2.24,0,0,0,0,5.59,1.91,22.1,2.27
NCS DC73305 Rock,10.3,13/05/2024 13:21:27,-0.453,16.5,1037304,371879,865062.03,2361.61,665.66,33433.13,1297.39,73778.63,1004.95,34.98,50.52,0,0,10393.68,649.92,1393.08,31.71,978.61,47.14,75.98,9.87,53.61,17.64,37.86,5.16,12310.14,234.42,1.76,0.23,9.7,1.9,11.31,2.54,0.11,0.24,11.24,0.82,24.31,1.86,0,0,0,0,5.83,1.86,22.4,2.19,259081.65,3916.2,1103.84,63170.64,2451.36,157837.19,2149.92,80.16,115.77,0,0,12520.28,782.89,1949.2,44.37,1632.8,78.65,135.64,17.62,78.36,25.79,54.4,7.41,17600.35,335.16,2.24,0.29,12.14,2.37,14.08,3.16,0.14,0.31,13.29,0.98,32.84,2.52,0,0,0,0,6.28,2,25.41,2.48
NCS DC73305 Rock,10.4,13/05/2024 13:21:27,-0.47,16.4,1066673,375337,856395.61,2726.21,651.78,35356.89,1370.27,77780.84,1056.6,0,0,0,0,11130.68,696.07,1509.67,33.46,1116.93,53.28,77.38,10.16,83.26,21.09,41.06,5.52,13690.88,260.37,1.57,0.24,11.17,2.2,11.62,2.63,0.11,0.24,13.95,0.98,25.31,1.94,0,0,0,0,5,1.89,21.86,2.27,275114.33,4520.82,1080.84,66805.52,2589.07,166399.27,2260.43,0,0,0,0,13408.07,838.49,2112.34,46.82,1863.58,88.89,138.13,18.14,121.69,30.83,58.99,7.93,19574.45,372.26,2,0.3,13.99,2.75,14.46,3.27,0.15,0.32,16.5,1.16,34.18,2.63,0,0,0,0,5.39,2.04,24.8,2.57
NCS DC73305 Rock,10.5,13/05/2024 13:21:27,-0.436,16.4,1074658,373032,853831.33,2761.14,673.93,35979.78,1393.99,78919.52,1071.3,0,0,0,0,11397.21,712.76,1545.44,33.94,1125.32,53.68,88.97,10.31,73.64,20.1,44.34,5.94,14141.33,268.83,1.56,0.24,7.48,1.79,11.79,2.78,0.24,0.26,15.25,1.04,26.91,1.98,0,0,0,0,5.24,1.94,23.5,2.32,279827.26,4578.74,1117.57,67982.44,2633.9,168835.28,2291.87,0,0,0,0,13729.13,858.59,2162.39,47.49,1877.59,89.56,158.83,18.4,107.63,29.38,63.71,8.53,20218.48,384.36,1.98,0.3,9.36,2.25,14.68,3.46,0.31,0.34,18.04,1.23,36.35,2.68,0,0,0,0,5.65,2.1,26.66,2.64
NCS DC73305 Rock,10.6,13/05/2024 13:21:27,-0.444,16.3,1080144,374565,852267.86,2803.26,665.53,35694.75,1383.67,80241.01,1088.07,25.81,53.72,0,0,11542.67,721.91,1568.08,34.42,1167.6,55.57,75.19,10.36,69.55,19.85,19.99,3.01,14428.51,274.26,1.7,0.24,9.13,1.87,11.94,2.62,0,0,14.63,1.02,29.29,2.05,0,0,0,0,5.16,2.09,23.85,2.37,282872.2,4648.58,1103.63,67443.9,2614.4,171662.39,2327.74,59.14,123.1,0,0,13904.36,869.62,2194.07,48.16,1948.14,92.72,134.22,18.49,101.65,29.02,28.73,4.33,20629.07,392.12,2.17,0.31,11.43,2.35,14.86,3.26,0,0,17.3,1.21,39.56,2.77,0,0,0,0,5.56,2.25,27.06,2.69
NCS DC73305 Rock,10.7,13/05/2024 13:21:27,-0.478,16.3,1076712,375085,854716.48,2219.79,695.28,35239.82,1366.3,79076.3,1073.08,0,0,0,0,11505.29,719.51,1585.12,34.26,1124.83,53.65,83.76,10.22,90.58,22.01,61.99,7.89,14203.65,270,1.55,0.24,7.93,1.83,10.82,2.65,0,0,16.06,1.07,25.64,1.97,0,0,0,0,5.33,2.07,25.04,2.38,278181.77,3681.03,1152.96,66584.32,2581.57,169170.68,2295.69,0,0,0,0,13859.33,866.73,2217.9,47.93,1876.78,89.51,149.53,18.25,132.39,32.17,89.07,11.34,20307.59,386.04,1.97,0.31,9.93,2.29,13.46,3.29,0,0,19,1.27,34.64,2.67,0,0,0,0,5.75,2.23,28.41,2.7
NCS DC73305 Rock,10.8,13/05/2024 13:21:27,-0.479,16.3,1078631,374550,853212.9,2755.82,666.1,35774.76,1386.54,79134.21,1074.19,33.66,52.99,0,0,11667.86,729.68,1581.56,34.31,1164.31,55.39,88.82,10.39,73.39,20.19,45.66,6.12,14375,273.25,1.51,0.23,9.12,1.91,8.69,2.49,0,0,14.03,0.99,28.12,2.01,0,0,0,0,5.48,2.09,25.11,2.41,280744.51,4569.9,1104.57,67595.07,2619.82,169294.59,2298.05,77.13,121.41,0,0,14055.16,878.98,2212.92,48,1942.64,92.41,158.55,18.55,107.26,29.5,65.61,8.8,20552.57,390.67,1.93,0.3,11.41,2.39,10.81,3.1,0,0,16.59,1.17,37.99,2.71,0,0,0,0,5.9,2.26,28.48,2.73
NCS DC73305 Rock,10.9,13/05/2024 13:21:27,-0.475,16.4,1071858,374351,855485.88,2577.57,660.56,34968.7,1356.14,78322.65,1063.6,0,0,0,0,11395.37,712.65,1570.96,34.09,1127.99,53.77,82.17,10.21,71.34,19.76,47.57,6.28,14252.4,270.86,1.49,0.23,9.72,1.96,12.65,2.73,0.22,0.26,15.26,1.05,29.05,2.01,0,0,0,0,4.55,1.95,24.46,2.39,276528.43,4274.32,1095.4,66072.05,2562.37,167558.38,2275.4,0,0,0,0,13726.92,858.46,2198.1,47.7,1882.04,89.71,146.69,18.22,104.26,28.87,68.35,9.03,20377.28,387.26,1.9,0.3,12.16,2.45,15.74,3.4,0.29,0.35,18.05,1.24,39.24,2.72,0,0,0,0,4.9,2.1,27.75,2.71
NCS DC73305 Rock,11,13/05/2024 13:21:27,-0.46,16.4,1057561,369986,861291.97,2197.17,684.97,33722.04,1309.02,75325.12,1025.19,45.66,51.64,0,0,11041.16,690.46,1484.48,32.94,1065.2,50.93,80.42,9.97,70.54,19.36,44.84,5.91,13541.62,257.46,1.53,0.23,8.42,1.81,11.78,2.68,0.08,0.25,13.7,0.96,25.46,1.9,0,0,0,0,5.57,1.97,23.23,2.27,265547.28,3643.51,1135.87,63716.54,2473.34,161145.65,2193.22,104.62,118.33,0,0,13300.23,831.73,2077.1,46.09,1777.29,84.97,143.56,17.8,103.09,28.29,64.43,8.49,19361.05,368.1,1.95,0.29,10.54,2.26,14.66,3.34,0.11,0.33,16.21,1.14,34.39,2.57,0,0,0,0,6,2.12,26.35,2.57
11.11,11.1,13/05/2024 13:21:27*,-0.463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,13/05/2024 13:21:27*,-0.461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,13/05/2024 13:21:27*,-0.392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,13/05/2024 13:21:27*,-0.421, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,13/05/2024 13:21:27*,-0.483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,13/05/2024 13:21:27*,-0.423, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,13/05/2024 13:21:27*,-0.493, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,13/05/2024 13:21:27*,-0.508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,13/05/2024 13:21:27*,-0.492, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12,13/05/2024 13:21:27*,-0.407, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,13/05/2024 13:21:27*,-0.47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,13/05/2024 13:21:27*,1.343, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,13/05/2024 13:21:27*,2.856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,13/05/2024 13:21:27*,1.382, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,13/05/2024 13:21:27*,0.866, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,13/05/2024 13:21:27*,-2.166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,13/05/2024 13:21:27*,-5.56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,13/05/2024 13:21:27*,-5.758, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.91,12.9,13/05/2024 13:21:27*,-5.688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.01,13,13/05/2024 13:21:27*,-5.668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
